timestamp,"tweet_text"
2021-06-13T16:00:27Z,"📷 Astrological Gems&amp;Stones This for Venus Planet, It improves Venus effects in wearer body. This planet of LOVE, BEAUTY ROMANCE,MONEY AND material world as well as belongs to Glamour world. Diamond is pure carbon compound it found in... https://t.co/287f8ThxrU"
2021-06-13T16:00:33Z,"@bushontheradio
Wife just confided she things, Gareth Gates is the best England manager we've ever had 👌👍😂😂😂"
2021-06-13T16:01:18Z,"0: KICK OFF!!

#AUT 0-0 #MKD
#EURO2020 https://t.co/CDsFlXRDV5"
2021-06-13T16:01:18Z,"Wtf is this😭😭😭"
2021-06-13T16:01:20Z,"@itsyourboyadey book Hendo a flight home pls"
2021-06-13T16:01:27Z,"@Y11Michael @England He has proven me wrong for sure! New fan!"
2021-06-13T16:01:28Z,"@elisse_schoepp England is my team in the Euros."
2021-06-13T16:01:56Z,"@WildMonkey__ @ercifcb Kane will never be a FIFA Best POTY"
2021-06-13T16:02:07Z,"@rachellet2 From sunny Bolton NW England"
2021-06-13T16:02:08Z,"spoiler alert it was crOATIA"
2021-06-13T16:03:04Z,"@StanCollymore England are winning this tournament"
